subj_id,age,gender,condition,exposure_cond,trial,response,phase,group,set,item_num,item,item_type,item_pair,exposed
146,23,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
147,30,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
150,31,Male,1,fact,3_test_g1_set2,Definitely False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
167,43,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
169,28,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
173,38,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
175,61,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
180,31,Male,1,fact,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
185,31,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
187,34,Female,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
194,22,Male,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
196,35,Male,1,quiz,3_test_g1_set2,Probably False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
198,26,Male,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
203,42,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
208,40,Male,1,fact,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
209,28,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
220,39,Female,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
223,29,Male,1,fact,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
225,36,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
230,34,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
232,43,Female,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
233,27,Female,1,fact,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
235,62,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
238,35,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
239,23,Male,1,fact,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
240,37,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
246,36,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
253,61,Male,1,fact,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
254,40,Male,1,fact,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
260,34,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
264,21,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
265,29,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
266,40,Male,1,fact,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
268,38,Female,1,fact,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
274,46,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
278,34,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
283,22,Female,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
288,28,Female,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
291,36,Female,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
299,29,Male,1,quiz,3_test_g1_set2,Probably False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
303,55,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
305,47,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
308,41,Male,1,fact,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
309,46,Female,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
312,33,Female,1,quiz,3_test_g1_set2,Definitely False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
314,40,Female,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
319,42,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
320,30,Male,1,fact,3_test_g1_set2,Definitely False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
323,34,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
327,30,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
329,55,Female,1,quiz,3_test_g1_set2,Maybe False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
332,35,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
334,55,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
340,26,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
341,40,Male,1,fact,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
342,39,Female,1,fact,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
344,38,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
347,22,Male,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
355,68,Male,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
356,26,Male,1,quiz,3_test_g1_set2,Probably False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
359,35,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
364,32,Female,1,fact,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
367,37,Male,1,fact,3_test_g1_set2,Probably False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
368,30,Female,1,quiz,3_test_g1_set2,Maybe True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
369,28,Male,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
372,29,Female,1,quiz,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
376,28,Female,1,fact,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
383,30,Non-binary,1,quiz,3_test_g1_set2,Definitely True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
386,58,Male,1,fact,3_test_g1_set2,Probably False,test,1,2,3,grandcanyon_B,B,grandcanyon,1
389,37,Female,1,fact,3_test_g1_set2,Probably True,test,1,2,3,grandcanyon_B,B,grandcanyon,1
3,24,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
5,39,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
7,26,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
8,38,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
10,37,Male,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
21,57,Female,1,fact,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
22,19,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
28,55,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
29,32,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
30,37,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
34,32,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
38,44,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
40,29,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
41,30,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
42,47,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
45,36,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
47,39,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
53,70,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
57,49,Male,1,quiz,4_test_g1_set2,Probably False,test,1,2,4,mlk_B,B,mlk,1
60,30,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
61,29,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
65,32,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
67,64,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
69,35,Female,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
78,28,Prefer not to say,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
80,34,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
81,39,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
85,26,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
87,34,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
89,52,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
90,46,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
92,31,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
95,38,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
98,60,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
100,37,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
101,24,Female,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
102,25,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
106,28,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
107,34,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
109,28,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
116,56,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
119,35,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
121,46,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
125,36,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
127,63,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
129,32,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
131,53,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
132,71,Male,1,fact,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
133,31,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
134,32,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
138,31,Male,1,fact,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
139,32,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
140,27,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
143,53,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
146,23,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
147,30,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
150,31,Male,1,fact,4_test_g1_set2,Probably False,test,1,2,4,mlk_B,B,mlk,1
167,43,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
169,28,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
173,38,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
175,61,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
180,31,Male,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
185,31,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
187,34,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
194,22,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
196,35,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
198,26,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
203,42,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
208,40,Male,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
209,28,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
220,39,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
223,29,Male,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
225,36,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
230,34,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
232,43,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
233,27,Female,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
235,62,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
238,35,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
239,23,Male,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
240,37,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
246,36,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
253,61,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
254,40,Male,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
260,34,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
264,21,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
265,29,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
266,40,Male,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
268,38,Female,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
274,46,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
278,34,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
283,22,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
288,28,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
291,36,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
299,29,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
303,55,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
305,47,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
308,41,Male,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
309,46,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
312,33,Female,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
314,40,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
319,42,Male,1,quiz,4_test_g1_set2,Probably False,test,1,2,4,mlk_B,B,mlk,1
320,30,Male,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
323,34,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
327,30,Female,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
329,55,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
332,35,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
334,55,Male,1,quiz,4_test_g1_set2,Definitely True,test,1,2,4,mlk_B,B,mlk,1
340,26,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
341,40,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
342,39,Female,1,fact,4_test_g1_set2,Probably False,test,1,2,4,mlk_B,B,mlk,1
344,38,Male,1,quiz,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
347,22,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
355,68,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
356,26,Male,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
359,35,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
364,32,Female,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
367,37,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
368,30,Female,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
369,28,Male,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
372,29,Female,1,quiz,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
376,28,Female,1,fact,4_test_g1_set2,Maybe True,test,1,2,4,mlk_B,B,mlk,1
383,30,Non-binary,1,quiz,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
386,58,Male,1,fact,4_test_g1_set2,Probably True,test,1,2,4,mlk_B,B,mlk,1
389,37,Female,1,fact,4_test_g1_set2,Maybe False,test,1,2,4,mlk_B,B,mlk,1
3,24,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
5,39,Female,1,quiz,5_test_g1_set2,Definitely True,test,1,2,5,war_B,B,war,1
7,26,Male,1,fact,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
8,38,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
10,37,Male,1,fact,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
21,57,Female,1,fact,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
22,19,Male,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
28,55,Male,1,quiz,5_test_g1_set2,Definitely True,test,1,2,5,war_B,B,war,1
29,32,Male,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
30,37,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
34,32,Male,1,fact,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
38,44,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
40,29,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
41,30,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
42,47,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
45,36,Male,1,fact,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
47,39,Female,1,quiz,5_test_g1_set2,Definitely False,test,1,2,5,war_B,B,war,1
53,70,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
57,49,Male,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
60,30,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
61,29,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
65,32,Female,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
67,64,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
69,35,Female,1,fact,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
78,28,Prefer not to say,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
80,34,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
81,39,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
85,26,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
87,34,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
89,52,Male,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
90,46,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
92,31,Male,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
95,38,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
98,60,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
100,37,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
101,24,Female,1,fact,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
102,25,Male,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
106,28,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
107,34,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
109,28,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
116,56,Female,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
119,35,Male,1,fact,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
121,46,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
125,36,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
127,63,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
129,32,Female,1,quiz,5_test_g1_set2,Definitely True,test,1,2,5,war_B,B,war,1
131,53,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
132,71,Male,1,fact,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
133,31,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
134,32,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
138,31,Male,1,fact,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
139,32,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
140,27,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
143,53,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
146,23,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
147,30,Male,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
150,31,Male,1,fact,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
167,43,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
169,28,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
173,38,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
175,61,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
180,31,Male,1,fact,5_test_g1_set2,Definitely True,test,1,2,5,war_B,B,war,1
185,31,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
187,34,Female,1,quiz,5_test_g1_set2,Probably True,test,1,2,5,war_B,B,war,1
194,22,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
196,35,Male,1,quiz,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
198,26,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
203,42,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
208,40,Male,1,fact,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
209,28,Male,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
220,39,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
223,29,Male,1,fact,5_test_g1_set2,Probably False,test,1,2,5,war_B,B,war,1
225,36,Male,1,quiz,5_test_g1_set2,Definitely False,test,1,2,5,war_B,B,war,1
230,34,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
232,43,Female,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
233,27,Female,1,fact,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
235,62,Male,1,quiz,5_test_g1_set2,Definitely False,test,1,2,5,war_B,B,war,1
238,35,Female,1,quiz,5_test_g1_set2,Maybe False,test,1,2,5,war_B,B,war,1
239,23,Male,1,fact,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
240,37,Male,1,quiz,5_test_g1_set2,Maybe True,test,1,2,5,war_B,B,war,1
